############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
8979.998 1.1634147 24482.2 24482.2 24482.2 -9.8605922e-20 1.0834265e-14 1 1.1061022e-19 2.2344191e-07 0.08170724
8979.0888 1.1634147 24479.722 24479.722 24479.722 -9.8627266e-20 1.0839691e-14 1 1.1099666e-19 2.2399214e-07 0.08170724
8978.1796 1.1634147 24477.243 24477.244 24477.243 -9.8648616e-20 1.0845121e-14 1 1.1138453e-19 2.2454384e-07 0.081707239
8977.2704 1.1634147 24474.765 24474.765 24474.765 -9.8669973e-20 1.0850555e-14 1 1.1177383e-19 2.2509702e-07 0.081707239
8976.3612 1.1634147 24472.286 24472.287 24472.286 -9.8691338e-20 1.0855994e-14 1 1.1216458e-19 2.2565168e-07 0.081707238
8975.4521 1.1634147 24469.808 24469.808 24469.808 -9.871271e-20 1.0861436e-14 1 1.1255678e-19 2.2620781e-07 0.081707237
8974.5429 1.1634147 24467.329 24467.33 24467.329 -9.8734088e-20 1.0866882e-14 1 1.1295043e-19 2.2676544e-07 0.081707237
8973.6337 1.1634147 24464.851 24464.851 24464.851 -9.8755473e-20 1.0872332e-14 1 1.1334554e-19 2.2732456e-07 0.081707236
8972.7245 1.1634147 24462.373 24462.373 24462.373 -9.8776865e-20 1.0877786e-14 1 1.1374212e-19 2.2788517e-07 0.081707236
8971.8153 1.1634147 24459.894 24459.895 24459.894 -9.8798263e-20 1.0883245e-14 1 1.1414017e-19 2.2844728e-07 0.081707235
8970.9062 1.1634147 24457.416 24457.416 24457.416 -9.881967e-20 1.0888707e-14 1 1.145397e-19 2.290109e-07 0.081707235
8969.997 1.1634147 24454.937 24454.938 24454.937 -9.8841083e-20 1.0894173e-14 1 1.1494071e-19 2.2957603e-07 0.081707234
8969.0878 1.1634147 24452.459 24452.459 24452.459 -9.8862503e-20 1.0899643e-14 1 1.1534322e-19 2.3014266e-07 0.081707233
8968.1786 1.1634147 24449.98 24449.981 24449.98 -9.8883929e-20 1.0905118e-14 1 1.1574721e-19 2.3071082e-07 0.081707233
8967.2694 1.1634147 24447.502 24447.502 24447.502 -9.8905363e-20 1.0910596e-14 1 1.1615271e-19 2.312805e-07 0.081707232
8966.3602 1.1634147 24445.023 24445.024 24445.023 -9.8926803e-20 1.0916078e-14 1 1.1655971e-19 2.318517e-07 0.081707232
8965.4511 1.1634147 24442.545 24442.546 24442.545 -9.8948251e-20 1.0921565e-14 1 1.1696823e-19 2.3242444e-07 0.081707231
8964.5419 1.1634147 24440.067 24440.067 24440.067 -9.8969705e-20 1.0927055e-14 1 1.1737827e-19 2.3299871e-07 0.081707231
8963.6327 1.1634147 24437.588 24437.589 24437.588 -9.8991166e-20 1.093255e-14 1 1.1778983e-19 2.3357452e-07 0.08170723
8962.7235 1.1634147 24435.11 24435.11 24435.11 -9.9012634e-20 1.0938048e-14 1 1.1820292e-19 2.3415187e-07 0.081707229
8961.8143 1.1634147 24432.631 24432.632 24432.631 -9.903411e-20 1.0943551e-14 1 1.1861754e-19 2.3473077e-07 0.081707229
8960.9051 1.1634147 24430.153 24430.153 24430.153 -9.9055593e-20 1.0949058e-14 1 1.1903371e-19 2.3531123e-07 0.081707228
8959.996 1.1634147 24427.674 24427.675 24427.674 -9.9077082e-20 1.0954568e-14 1 1.1945143e-19 2.3589324e-07 0.081707228
8959.0868 1.1634147 24425.196 24425.197 24425.196 -9.9098577e-20 1.0960083e-14 1 1.1987071e-19 2.3647681e-07 0.081707227
8958.1776 1.1634147 24422.718 24422.718 24422.718 -9.912008e-20 1.0965602e-14 1 1.2029154e-19 2.3706195e-07 0.081707227
8957.2684 1.1634147 24420.239 24420.24 24420.239 -9.914159e-20 1.0971125e-14 1 1.2071394e-19 2.3764866e-07 0.081707226
8956.3592 1.1634147 24417.761 24417.761 24417.761 -9.9163107e-20 1.0976652e-14 1 1.2113792e-19 2.3823695e-07 0.081707225
8955.45 1.1634147 24415.282 24415.283 24415.282 -9.918463e-20 1.0982183e-14 1 1.2156347e-19 2.3882681e-07 0.081707225
8954.5409 1.1634147 24412.804 24412.804 24412.804 -9.9206161e-20 1.0987718e-14 1 1.2199061e-19 2.3941826e-07 0.081707224
8953.6317 1.1634147 24410.325 24410.326 24410.325 -9.9227698e-20 1.0993257e-14 1 1.2241934e-19 2.400113e-07 0.081707224
8952.7225 1.1634147 24407.847 24407.848 24407.847 -9.9249243e-20 1.09988e-14 1 1.2284967e-19 2.4060593e-07 0.081707223
8951.8133 1.1634147 24405.369 24405.369 24405.369 -9.9270795e-20 1.1004348e-14 1 1.232816e-19 2.4120216e-07 0.081707222
8950.9041 1.1634147 24402.89 24402.891 24402.89 -9.9292354e-20 1.1009899e-14 1 1.2371515e-19 2.418e-07 0.081707222
8949.9949 1.1634147 24400.412 24400.412 24400.412 -9.9313919e-20 1.1015455e-14 1 1.2415031e-19 2.4239944e-07 0.081707221
8949.0858 1.1634147 24397.933 24397.934 24397.933 -9.9335492e-20 1.1021015e-14 1 1.245871e-19 2.4300049e-07 0.081707221
8948.1766 1.1634147 24395.455 24395.455 24395.455 -9.9357072e-20 1.1026578e-14 1 1.2502551e-19 2.4360316e-07 0.08170722
8947.2674 1.1634147 24392.976 24392.977 24392.976 -9.9378657e-20 1.1032146e-14 1 1.2546556e-19 2.4420745e-07 0.081707219
8946.3582 1.1634147 24390.498 24390.499 24390.498 -9.9400252e-20 1.1037718e-14 1 1.2590725e-19 2.4481337e-07 0.081707219
8945.449 1.1634147 24388.02 24388.02 24388.02 -9.9421852e-20 1.1043294e-14 1 1.263506e-19 2.4542092e-07 0.081707218
8944.5399 1.1634147 24385.541 24385.542 24385.541 -9.9443459e-20 1.1048875e-14 1 1.267956e-19 2.460301e-07 0.081707218
8943.6307 1.1634147 24383.063 24383.063 24383.063 -9.9465075e-20 1.1054459e-14 1 1.2724226e-19 2.4664092e-07 0.081707217
8942.7215 1.1634147 24380.584 24380.585 24380.584 -9.9486695e-20 1.1060048e-14 1 1.2769059e-19 2.4725339e-07 0.081707216
8941.8123 1.1634147 24378.106 24378.106 24378.106 -9.9508323e-20 1.106564e-14 1 1.2814059e-19 2.4786751e-07 0.081707216
8940.9031 1.1634147 24375.627 24375.628 24375.627 -9.952996e-20 1.1071237e-14 1 1.2859228e-19 2.4848328e-07 0.081707215
8939.9939 1.1634147 24373.149 24373.149 24373.149 -9.9551601e-20 1.1076838e-14 1 1.2904565e-19 2.4910071e-07 0.081707215
8939.0848 1.1634147 24370.671 24370.671 24370.671 -9.9573252e-20 1.1082443e-14 1 1.2950072e-19 2.4971981e-07 0.081707214
8938.1756 1.1634147 24368.192 24368.193 24368.192 -9.9594908e-20 1.1088052e-14 1 1.2995749e-19 2.5034058e-07 0.081707213
8937.2664 1.1634147 24365.714 24365.714 24365.714 -9.9616572e-20 1.1093666e-14 1 1.3041597e-19 2.5096301e-07 0.081707213
